Order ID,Order Date,Completion Date,Required Accuracy,Price,Required Model Type,Customer ID,Employee ID,Model ID
S230396,2023-01-30,2023-04-27,64.26,482,NB,c0027,e00012,m0029
S210120,2021-12-09,2021-12-09,68.74,292,NN,c0053,e00002,m0073
S230922,2023-03-30,2023-12-21,53.96,417,NN,c0023,e00004,m0081
S230158,2023-02-03,2023-11-12,61.46,650,NB,c0068,e00010,m0029
S210374,2021-11-01,2021-12-29,61.64,132,kNN,c0039,e00012,m0064
S220980,2022-08-23,2022-11-21,58.62,381,logR,c0027,e00015,m0028
S230824,2023-04-19,2023-05-16,56.41,436,NN,c0032,e00021,m0035
S230143,2023-05-30,2023-06-15,52.24,595,NN,c0013,e00018,m0065
S210855,2021-08-15,2021-10-16,58.18,232,DT,c0045,e00013,m0076
S230571,2023-10-13,2023-11-18,60.69,515,RF,c0057,e00012,m0006
S210633,2021-07-04,2021-09-01,61.83,256,logR,c0061,e00004,m0051
S210476,2021-04-03,2021-11-08,75.91,211,LR,c0019,e00017,m0017
S230161,2023-03-06,2023-12-29,63.46,652,DT,c0023,e00018,m0038
S210437,2021-06-22,2021-08-23,74.43,235,logR,c0031,e00010,m0074
S220445,2022-11-06,2022-11-07,55.06,242,NN,c0001,e00012,m0073
S230770,2023-05-06,2023-09-19,58.87,505,NN,c0039,e00011,m0065
S231166,2023-08-08,2023-12-25,63.23,470,NN,c0006,e00012,m0073
S230966,2023-11-15,2023-11-22,51.71,484,NN,c0039,e00011,m0073
S210517,2021-09-05,2021-10-04,62.04,204,logR,c0031,e00016,m0028
S210353,2021-10-03,2021-12-17,54.46,165,kNN,c0041,e00006,m0024
S230513,2023-01-07,2023-07-20,72.36,491,NN,c0014,e00014,m0081
S231087,2023-02-25,2023-12-14,71.98,406,NN,c0014,e00003,m0065
S230813,2023-05-04,2023-12-02,67.81,524,NN,c0014,e00014,m0002
S230676,2023-08-18,2023-08-21,51.47,542,SVM,c0039,e00002,m0079
S220608,2022-09-01,2022-09-16,70.31,447,kNN,c0059,e00012,m0072
S220645,2022-12-11,2022-12-21,60.6,231,LR,c0010,e00001,m0037
S231294,2023-09-19,2023-10-17,64.07,402,NN,c0040,e00018,m0058
S210212,2021-03-16,2021-03-30,57.87,248,NB,c0045,e00005,m0029
S220380,2022-08-28,2022-12-08,56.96,338,NN,c0014,e00014,m0002
S210352,2021-01-22,2021-07-29,61.84,277,NB,c0031,e00016,m0067
S231276,2023-09-10,2023-10-05,55.4,608,NN,c0067,e00015,m0016
S230004,2023-02-21,2023-10-15,77.26,611,LR,c0072,e00011,m0060
S231216,2023-06-22,2023-06-22,52.25,613,logR,c0026,e00003,m0051
S220437,2022-04-25,2022-08-30,57.27,368,NN,c0014,e00014,m0050
S220519,2022-04-26,2022-12-22,54.47,457,RF,c0020,e00020,m0070
S210357,2021-12-02,2021-12-05,51.58,173,SVM,c0016,e00016,m0056
S230595,2023-08-23,2023-12-16,68.07,421,SVM,c0060,e00001,m0027
S210237,2021-07-17,2021-09-29,69.52,105,DT,c0030,e00013,m0038
S230102,2023-09-04,2023-12-26,64.09,558,NN,c0014,e00014,m0073
S210163,2021-09-02,2021-09-13,67.33,276,NB,c0049,e00016,m0067
S221061,2022-06-26,2022-12-20,75.18,410,NN,c0059,e00014,m0065
S230289,2023-01-25,2023-12-28,61.59,403,NN,c0063,e00011,m0065
S230494,2023-02-01,2023-10-14,58.55,616,NN,c0003,e00019,m0035
S231153,2023-11-29,2023-12-01,73.84,598,DT,c0038,e00001,m0038
S220951,2022-05-11,2022-10-12,60.18,417,NN,c0014,e00014,m0008
S220552,2022-12-16,2022-12-20,53.14,270,NN,c0024,e00017,m0008
S210549,2021-05-19,2021-06-26,58.08,252,kNN,c0005,e00022,m0004
S220669,2022-02-16,2022-05-29,59.48,421,NN,c0019,e00020,m0058
S220284,2022-09-18,2022-11-22,53.4,229,NN,c0014,e00014,m0023
S230025,2023-08-07,2023-11-22,70.4,596,NN,c0014,e00014,m0065
S210743,2021-01-10,2021-02-21,60.82,193,DT,c0065,e00010,m0076
S220039,2022-01-22,2022-07-06,56.58,206,LR,c0036,e00004,m0053
S230069,2023-12-08,2023-12-20,55.88,514,NN,c0060,e00009,m0035
S220022,2022-08-04,2022-09-07,70.81,390,NB,c0009,e00006,m0015
S210290,2021-02-28,2021-07-06,50.69,224,logR,c0035,e00016,m0051
S210122,2021-06-14,2021-11-04,60.56,133,RF,c0005,e00007,m0013
S220695,2022-11-27,2022-12-14,71.24,356,kNN,c0062,e00021,m0019
S210723,2021-04-25,2021-10-03,68.33,114,DT,c0053,e00001,m0026
S220176,2022-03-27,2022-10-03,53.85,323,NN,c0036,e00006,m0081
S210306,2021-03-07,2021-08-30,53.9,218,SVM,c0024,e00015,m0079
S210394,2021-03-24,2021-10-20,75.15,230,NB,c0072,e00009,m0052
S210095,2021-05-23,2021-08-15,50.68,213,logR,c0030,e00011,m0007
S210080,2021-03-27,2021-12-26,60.02,128,logR,c0059,e00019,m0036
S220309,2022-08-22,2022-09-15,54.75,293,DT,c0050,e00004,m0031
S210005,2021-05-20,2021-08-04,52.02,237,RF,c0021,e00014,m0047
S210881,2021-01-26,2021-09-06,76.69,115,LR,c0051,e00020,m0030
S210473,2021-04-20,2021-07-29,62.98,187,DT,c0010,e00007,m0061
S210366,2021-04-07,2021-07-06,71.89,283,logR,c0005,e00017,m0022
S220037,2022-04-04,2022-06-10,66.78,204,LR,c0062,e00017,m0037
S220332,2022-05-10,2022-07-05,50.82,400,NN,c0059,e00015,m0073
S230367,2023-12-31,2023-12-31,65.8,693,NN,c0014,e00014,m0050
S230847,2023-01-02,2023-07-11,68.18,404,NN,c0014,e00002,m0016
S210443,2021-06-24,2021-08-01,50.3,248,RF,c0054,e00001,m0025
S220985,2022-07-15,2022-12-12,57.11,410,SVM,c0040,e00014,m0071
S230687,2023-07-08,2023-12-07,77.89,562,NN,c0038,e00002,m0073
S230589,2023-05-30,2023-07-05,54.48,467,NN,c0049,e00011,m0002
S210496,2021-04-01,2021-04-29,51.5,254,kNN,c0071,e00011,m0080
S220400,2022-08-12,2022-12-26,53.0,416,RF,c0002,e00011,m0070
S210201,2021-12-13,2021-12-20,70.18,127,kNN,c0010,e00005,m0057
S230420,2023-07-06,2023-11-15,71.32,431,NN,c0041,e00014,m0023
S210569,2021-06-20,2021-10-16,72.95,168,logR,c0012,e00012,m0074
S220588,2022-06-06,2022-11-06,53.22,210,NN,c0046,e00012,m0002
S220691,2022-01-08,2022-11-01,77.47,336,kNN,c0040,e00007,m0057
S231377,2023-07-26,2023-10-23,66.17,535,NN,c0016,e00014,m0073
S210411,2021-01-24,2021-09-28,57.55,186,SVM,c0047,e00009,m0041
S230866,2023-12-07,2023-12-23,60.94,672,NN,c0043,e00006,m0016
S220612,2022-04-16,2022-04-19,61.2,479,DT,c0056,e00012,m0018
S230520,2023-05-03,2023-11-19,59.23,433,NN,c0014,e00014,m0043
S230389,2023-09-10,2023-10-16,52.87,661,NN,c0042,e00003,m0035
S220707,2022-07-26,2022-09-13,60.77,415,NN,c0014,e00014,m0008
S220656,2022-09-02,2022-12-18,53.75,228,NN,c0059,e00018,m0073
S230854,2023-09-25,2023-10-28,52.99,625,logR,c0037,e00005,m0044
S230964,2023-04-22,2023-05-25,58.37,437,NN,c0049,e00001,m0035
S230270,2023-02-16,2023-12-30,55.9,407,kNN,c0071,e00011,m0064
S231072,2023-08-31,2023-12-02,54.12,643,NN,c0040,e00005,m0008
S210168,2021-11-13,2021-12-13,59.73,103,LR,c0059,e00014,m0009
S220662,2022-03-23,2022-06-18,54.43,205,NN,c0064,e00018,m0073
S230488,2023-10-17,2023-12-09,61.29,570,NB,c0015,e00009,m0052
S220741,2022-08-15,2022-11-20,55.98,247,RF,c0062,e00006,m0006
S230197,2023-04-06,2023-09-15,68.39,476,kNN,c0035,e00009,m0019
S221111,2022-06-25,2022-11-25,64.3,369,NN,c0001,e00008,m0043
S220820,2022-05-26,2022-12-30,65.82,289,LR,c0027,e00012,m0068
S230950,2023-09-15,2023-11-03,52.16,656,NN,c0002,e00003,m0002
S220438,2022-11-12,2022-12-07,54.52,203,logR,c0062,e00015,m0036
S220527,2022-08-24,2022-12-28,52.29,265,NN,c0014,e00014,m0043
S230659,2023-07-23,2023-09-16,56.04,557,LR,c0013,e00003,m0030
S220135,2022-12-08,2022-12-28,73.6,213,NB,c0039,e00009,m0067
S210068,2021-08-27,2021-12-23,51.27,142,NB,c0040,e00008,m0040
S210733,2021-01-09,2021-03-01,55.45,128,RF,c0009,e00001,m0062
S231081,2023-10-02,2023-12-20,52.99,418,LR,c0054,e00005,m0075
S230077,2023-11-09,2023-12-06,75.23,565,NN,c0014,e00014,m0008
S231079,2023-04-29,2023-12-21,76.99,520,logR,c0054,e00022,m0051
S210669,2021-06-03,2021-07-26,58.5,228,kNN,c0032,e00015,m0034
S220101,2022-10-14,2022-11-28,59.14,300,kNN,c0059,e00011,m0057
S220861,2022-12-03,2022-12-12,59.61,487,NN,c0032,e00018,m0002
S210659,2021-01-23,2021-10-05,63.03,270,kNN,c0016,e00004,m0072
S230584,2023-09-23,2023-12-25,52.55,461,NN,c0051,e00002,m0073
S231313,2023-03-21,2023-05-19,56.08,572,NN,c0054,e00020,m0050
S230087,2023-08-13,2023-09-07,74.84,660,NN,c0048,e00005,m0016
S231423,2023-11-30,2023-12-01,70.35,432,SVM,c0049,e00019,m0071
S221009,2022-11-13,2022-12-17,51.29,244,NB,c0054,e00002,m0052
S210398,2021-07-17,2021-09-26,59.98,161,RF,c0048,e00017,m0006
S230783,2023-04-19,2023-12-14,63.72,546,DT,c0026,e00003,m0061
S210698,2021-02-16,2021-12-31,67.91,262,LR,c0023,e00015,m0053
S220049,2022-12-06,2022-12-31,52.81,212,logR,c0023,e00002,m0007
S230418,2023-10-31,2023-11-19,56.83,553,NN,c0011,e00015,m0035
S210144,2021-04-21,2021-09-03,73.32,142,SVM,c0016,e00016,m0033
S220328,2022-01-16,2022-09-06,71.87,257,SVM,c0039,e00016,m0048
S230904,2023-10-10,2023-12-30,62.0,579,NN,c0064,e00015,m0043
S230002,2023-06-27,2023-09-19,54.13,502,NN,c0060,e00017,m0043
S231001,2023-06-19,2023-08-13,59.67,536,NB,c0033,e00006,m0078
S220366,2022-10-15,2022-10-23,64.42,208,kNN,c0015,e00019,m0024
S231440,2023-12-24,2023-12-26,62.45,431,NB,c0008,e00007,m0067
S220280,2022-05-28,2022-11-11,57.51,289,NN,c0015,e00018,m0081
S221048,2022-01-15,2022-06-28,54.49,360,SVM,c0065,e00019,m0027
S210678,2021-05-08,2021-11-12,63.36,126,NB,c0002,e00010,m0015
S230791,2023-07-05,2023-10-06,65.82,511,RF,c0042,e00016,m0062
S220168,2022-12-10,2022-12-20,54.96,229,DT,c0039,e00009,m0026
S231177,2023-08-24,2023-09-24,69.68,407,NN,c0014,e00014,m0002
S230511,2023-11-25,2023-12-08,77.12,613,NN,c0068,e00019,m0050
S231129,2023-12-12,2023-12-23,52.33,489,NN,c0008,e00021,m0002
S220043,2022-04-07,2022-09-27,56.92,247,NN,c0029,e00015,m0023
S231202,2023-07-14,2023-09-20,71.54,635,DT,c0033,e00012,m0076
S220907,2022-08-17,2022-12-28,52.56,378,logR,c0068,e00020,m0022
S220173,2022-12-05,2022-12-17,76.06,420,DT,c0017,e00009,m0038
S210124,2021-04-20,2021-09-11,76.96,267,SVM,c0016,e00016,m0079
S220002,2022-09-28,2022-12-27,77.41,296,DT,c0043,e00001,m0038
S221033,2022-05-20,2022-08-02,69.66,289,SVM,c0013,e00019,m0012
S220688,2022-04-04,2022-11-29,71.61,453,SVM,c0016,e00013,m0071
S210797,2021-01-26,2021-06-12,72.96,134,logR,c0060,e00003,m0074
S210097,2021-04-27,2021-12-14,73.03,283,kNN,c0029,e00016,m0042
S231123,2023-12-27,2023-12-29,52.85,582,logR,c0006,e00008,m0036
S230059,2023-11-11,2023-11-12,68.87,463,NN,c0058,e00016,m0081
S210314,2021-11-29,2021-12-19,65.55,147,NN,c0023,e00015,m0065
S220689,2022-10-18,2022-11-13,67.46,469,NN,c0035,e00010,m0016
S230940,2023-02-17,2023-08-01,56.47,452,kNN,c0066,e00011,m0034
S210341,2021-11-01,2021-12-23,74.26,199,kNN,c0063,e00003,m0004
S230485,2023-11-24,2023-12-04,67.28,433,LR,c0043,e00002,m0030
S220133,2022-02-11,2022-04-14,51.32,230,SVM,c0071,e00003,m0027
S220047,2022-04-07,2022-10-22,53.42,275,kNN,c0035,e00004,m0072
S210406,2021-09-28,2021-10-11,63.65,251,LR,c0025,e00005,m0045
S220872,2022-01-28,2022-09-01,73.88,443,SVM,c0016,e00016,m0021
S221069,2022-07-28,2022-12-12,68.64,229,DT,c0054,e00015,m0061
S220202,2022-07-30,2022-08-12,75.62,432,NN,c0019,e00021,m0002
S220276,2022-09-07,2022-10-29,64.08,436,RF,c0014,e00020,m0055
S210180,2021-02-18,2021-12-25,66.03,257,NN,c0014,e00014,m0035
S230144,2023-12-23,2023-12-24,55.34,603,NN,c0052,e00022,m0043
S220136,2022-05-21,2022-08-07,76.57,311,NN,c0028,e00008,m0035
S220263,2022-12-23,2022-12-28,51.7,309,SVM,c0005,e00019,m0063
S231228,2023-04-05,2023-11-28,74.83,543,NB,c0010,e00007,m0078
S230036,2023-09-08,2023-10-04,51.49,409,RF,c0036,e00017,m0032
S210708,2021-10-29,2021-11-28,61.68,134,NN,c0017,e00004,m0035
S230535,2023-10-12,2023-12-01,74.28,580,LR,c0039,e00022,m0068
S210819,2021-12-16,2021-12-16,74.49,106,RF,c0020,e00020,m0077
S210727,2021-03-01,2021-12-27,75.92,285,SVM,c0014,e00008,m0041
S230536,2023-06-26,2023-12-15,66.83,660,kNN,c0066,e00008,m0019
S210860,2021-01-07,2021-08-26,62.15,278,LR,c0048,e00018,m0075
S210554,2021-01-21,2021-05-26,61.99,170,LR,c0060,e00022,m0037
S220574,2022-12-26,2022-12-29,53.68,373,NN,c0027,e00020,m0016
S230222,2023-04-30,2023-10-27,75.12,522,DT,c0043,e00004,m0069
S210571,2021-04-22,2021-09-21,59.4,119,DT,c0010,e00009,m0076
S220050,2022-03-03,2022-03-23,69.19,210,RF,c0069,e00003,m0001
S231183,2023-04-16,2023-12-14,64.19,652,DT,c0042,e00018,m0031
S210381,2021-09-09,2021-12-09,57.63,161,NN,c0010,e00008,m0065
S220075,2022-02-13,2022-11-14,63.83,311,logR,c0035,e00004,m0051
S230064,2023-11-22,2023-11-27,65.49,488,NN,c0017,e00008,m0023
S230890,2023-12-27,2023-12-31,63.53,410,logR,c0009,e00012,m0014
S231394,2023-02-20,2023-09-16,70.02,627,NN,c0014,e00014,m0065
S230644,2023-07-08,2023-09-19,52.61,509,NN,c0032,e00016,m0050
S220137,2022-08-02,2022-09-19,72.3,317,SVM,c0016,e00016,m0027
S230410,2023-12-17,2023-12-25,63.96,531,logR,c0066,e00011,m0036
S220241,2022-03-24,2022-11-18,68.52,279,NN,c0036,e00005,m0043
S230048,2023-07-22,2023-11-23,57.37,570,NN,c0014,e00014,m0016
S231070,2023-09-08,2023-09-27,52.63,439,RF,c0020,e00020,m0025
S210429,2021-08-07,2021-08-08,73.94,285,DT,c0012,e00017,m0069
S220213,2022-11-22,2022-12-04,68.57,287,NB,c0041,e00013,m0040
S231380,2023-06-06,2023-12-21,51.91,538,LR,c0016,e00007,m0037
S231279,2023-03-12,2023-03-27,74.32,679,DT,c0022,e00019,m0031
S220297,2022-06-05,2022-06-19,63.84,345,kNN,c0035,e00018,m0042
S230517,2023-03-05,2023-04-20,58.18,588,NN,c0072,e00004,m0058
S210578,2021-12-14,2021-12-15,60.7,231,LR,c0030,e00009,m0009
S210753,2021-07-05,2021-10-22,73.75,114,kNN,c0071,e00021,m0004
S220618,2022-03-21,2022-05-12,58.24,422,logR,c0016,e00015,m0082
S210430,2021-02-15,2021-09-28,52.67,292,logR,c0061,e00013,m0059
S231207,2023-10-15,2023-10-31,61.36,614,RF,c0056,e00005,m0062
S220450,2022-02-03,2022-08-22,56.83,431,LR,c0021,e00007,m0053
S230408,2023-03-01,2023-08-16,77.32,456,NN,c0058,e00004,m0073
S230482,2023-01-02,2023-10-18,65.35,409,NN,c0014,e00014,m0081
S221099,2022-02-13,2022-08-09,53.91,203,kNN,c0070,e00005,m0019
S230556,2023-03-04,2023-05-11,55.49,500,NN,c0042,e00018,m0035
S231140,2023-06-30,2023-12-01,55.18,677,NN,c0041,e00008,m0035
S230876,2023-07-06,2023-11-11,72.33,556,NN,c0014,e00014,m0058
S220900,2022-03-06,2022-05-05,52.83,332,kNN,c0040,e00004,m0072
S220203,2022-02-17,2022-12-09,61.67,297,logR,c0068,e00018,m0036
S231098,2023-04-27,2023-10-20,64.06,554,logR,c0062,e00012,m0066
S220905,2022-02-14,2022-05-01,70.99,267,NN,c0011,e00012,m0002
S220870,2022-08-21,2022-08-31,57.8,329,DT,c0039,e00003,m0038
S220798,2022-05-17,2022-09-25,54.61,310,NN,c0061,e00007,m0023
S210405,2021-03-01,2021-03-06,56.64,113,RF,c0066,e00011,m0077
S230533,2023-02-08,2023-08-27,59.37,413,NN,c0014,e00014,m0023
S220795,2022-05-21,2022-11-26,63.27,409,SVM,c0016,e00016,m0079
S230958,2023-01-29,2023-11-07,58.56,498,NN,c0023,e00022,m0002
S220144,2022-04-10,2022-09-19,65.6,352,NN,c0022,e00022,m0002
S220639,2022-08-30,2022-12-13,67.37,210,DT,c0055,e00018,m0026
S230057,2023-01-10,2023-07-06,69.23,498,kNN,c0050,e00015,m0057
S220478,2022-04-13,2022-10-19,64.59,255,logR,c0044,e00019,m0044
S230573,2023-08-01,2023-10-08,57.5,452,NN,c0014,e00014,m0035
S210148,2021-10-20,2021-11-12,76.62,163,LR,c0023,e00013,m0030
S210146,2021-12-09,2021-12-23,54.46,138,DT,c0014,e00010,m0061
S230830,2023-01-16,2023-11-18,69.15,571,NN,c0046,e00011,m0050
S220186,2022-11-04,2022-11-11,68.64,402,NN,c0049,e00001,m0023
S220733,2022-06-13,2022-12-14,53.05,290,NN,c0014,e00014,m0073
S231278,2023-07-25,2023-11-18,52.4,597,RF,c0064,e00015,m0001
S230604,2023-03-09,2023-08-16,70.59,621,kNN,c0058,e00022,m0064
S220894,2022-03-03,2022-07-11,73.03,352,RF,c0030,e00008,m0055
S220881,2022-09-04,2022-09-13,71.02,299,LR,c0051,e00006,m0037
S230423,2023-05-29,2023-11-09,58.85,454,NN,c0014,e00006,m0058
S230984,2023-05-20,2023-08-13,58.15,531,NN,c0058,e00006,m0058
S220626,2022-09-25,2022-11-20,57.44,220,logR,c0027,e00007,m0051
S210345,2021-05-05,2021-11-17,52.9,251,logR,c0049,e00012,m0074
S221039,2022-10-07,2022-11-26,52.7,447,NB,c0013,e00006,m0015
S230224,2023-03-03,2023-06-16,77.23,570,NN,c0014,e00014,m0065
S220483,2022-08-11,2022-08-14,52.15,235,NN,c0059,e00016,m0058
S231225,2023-07-26,2023-07-29,56.97,630,logR,c0064,e00019,m0044
S210637,2021-08-16,2021-09-20,68.84,233,NB,c0016,e00008,m0052
S220399,2022-11-11,2022-12-31,74.52,377,logR,c0065,e00010,m0082
S231077,2023-03-13,2023-03-17,70.57,586,NN,c0042,e00011,m0050
S210283,2021-01-24,2021-11-19,77.82,267,SVM,c0035,e00015,m0003
S230274,2023-08-18,2023-09-03,67.72,494,NB,c0036,e00022,m0040
S230766,2023-05-16,2023-07-25,52.81,656,NN,c0036,e00015,m0065
S220116,2022-10-29,2022-10-31,51.14,287,NB,c0051,e00010,m0067
S231010,2023-12-10,2023-12-14,72.99,663,NB,c0035,e00003,m0052
S230623,2023-05-30,2023-07-04,75.26,562,NN,c0024,e00019,m0008
S210609,2021-08-04,2021-09-02,51.07,142,SVM,c0062,e00007,m0079
S210466,2021-06-29,2021-09-06,55.25,235,NB,c0026,e00009,m0029
S210214,2021-03-27,2021-09-06,59.86,264,kNN,c0004,e00009,m0080
S231408,2023-11-23,2023-12-31,59.56,563,NN,c0014,e00014,m0023
S230713,2023-11-19,2023-12-12,62.2,558,NN,c0014,e00014,m0065
S210444,2021-04-08,2021-06-13,74.74,150,kNN,c0028,e00005,m0057
S210161,2021-10-24,2021-11-05,61.15,283,LR,c0048,e00018,m0017
S230643,2023-12-14,2023-12-22,77.53,533,SVM,c0016,e00016,m0033
S210169,2021-05-16,2021-09-05,68.74,173,NB,c0035,e00012,m0029
S230636,2023-06-09,2023-10-16,57.02,636,NN,c0063,e00008,m0081
S220233,2022-08-07,2022-09-04,76.82,239,SVM,c0064,e00014,m0027
S210470,2021-12-16,2021-12-20,59.76,190,SVM,c0054,e00015,m0033
S210440,2021-02-28,2021-12-08,73.73,144,kNN,c0055,e00008,m0024
S230615,2023-11-05,2023-12-31,69.64,436,NN,c0014,e00014,m0002
S231057,2023-09-11,2023-10-14,57.52,595,NN,c0014,e00014,m0023
S230083,2023-07-22,2023-12-25,73.38,534,NN,c0014,e00014,m0023
S220721,2022-11-25,2022-12-23,63.69,461,kNN,c0004,e00006,m0057
S230216,2023-02-08,2023-02-17,75.31,555,NN,c0006,e00011,m0002
S220581,2022-12-29,2022-12-29,58.98,470,SVM,c0045,e00011,m0048
S220836,2022-02-23,2022-07-04,72.18,459,DT,c0025,e00007,m0031
S230106,2023-03-22,2023-08-22,60.93,574,NN,c0014,e00014,m0058
S230505,2023-03-11,2023-07-14,60.09,582,NN,c0027,e00014,m0081
S230371,2023-01-19,2023-06-12,67.67,556,kNN,c0028,e00007,m0072
S231389,2023-05-02,2023-07-28,68.74,614,DT,c0052,e00006,m0069
S231327,2023-07-10,2023-09-03,71.46,424,DT,c0005,e00021,m0031
S220277,2022-11-08,2022-11-23,70.62,351,NN,c0071,e00003,m0081
S210646,2021-04-02,2021-08-24,70.18,103,DT,c0066,e00021,m0018
S210360,2021-08-10,2021-08-15,58.36,237,LR,c0015,e00016,m0068
S230187,2023-05-26,2023-10-01,66.87,554,NN,c0064,e00012,m0008
S230355,2023-02-06,2023-06-22,65.41,662,kNN,c0059,e00022,m0072
S230564,2023-10-28,2023-11-06,69.96,543,NB,c0016,e00009,m0015
S231194,2023-02-08,2023-05-05,50.33,505,NN,c0014,e00014,m0008
S210388,2021-07-18,2021-10-22,67.26,186,DT,c0053,e00009,m0011
S230746,2023-04-01,2023-09-19,66.79,599,NN,c0007,e00012,m0008
S230725,2023-07-04,2023-09-15,52.44,419,DT,c0045,e00016,m0011
S220423,2022-01-31,2022-11-19,77.44,386,logR,c0046,e00006,m0007
S230392,2023-07-25,2023-08-24,59.17,527,LR,c0023,e00014,m0017
S230330,2023-01-02,2023-10-08,58.47,573,NN,c0042,e00022,m0065
S220646,2022-06-20,2022-08-10,67.09,236,DT,c0014,e00013,m0069
S220195,2022-05-22,2022-12-03,71.25,262,NN,c0007,e00009,m0081
S231379,2023-11-12,2023-12-02,67.32,571,NB,c0063,e00001,m0078
S220504,2022-02-08,2022-05-20,69.91,367,NN,c0071,e00001,m0050
S230292,2023-09-21,2023-12-01,62.83,644,NN,c0069,e00011,m0008
S231213,2023-10-16,2023-12-30,76.94,425,NN,c0019,e00021,m0073
S230521,2023-01-13,2023-04-29,59.12,409,logR,c0034,e00009,m0044
S230276,2023-10-15,2023-10-31,73.36,547,NN,c0040,e00020,m0023
S210256,2021-02-17,2021-07-12,51.99,141,DT,c0052,e00004,m0038
S210399,2021-07-21,2021-12-31,75.99,180,DT,c0053,e00002,m0011
S220392,2022-01-15,2022-11-04,58.2,369,NN,c0007,e00018,m0043
S230350,2023-06-06,2023-12-11,62.63,535,RF,c0047,e00017,m0077
S220886,2022-12-14,2022-12-16,60.3,261,SVM,c0045,e00010,m0012
S210834,2021-12-20,2021-12-21,73.68,190,kNN,c0049,e00009,m0034
S231173,2023-09-23,2023-12-08,62.1,541,NN,c0004,e00001,m0081
S210884,2021-06-17,2021-10-16,76.48,252,RF,c0020,e00020,m0055
S220568,2022-11-21,2022-12-17,71.73,345,LR,c0047,e00005,m0017
S231369,2023-10-11,2023-12-03,69.31,602,LR,c0005,e00003,m0037
S230911,2023-03-29,2023-09-19,63.77,473,kNN,c0039,e00010,m0010
S230180,2023-04-24,2023-05-28,55.11,524,NN,c0003,e00011,m0035
S210734,2021-12-23,2021-12-27,63.66,236,LR,c0072,e00002,m0030
S210245,2021-02-17,2021-09-05,66.04,185,logR,c0017,e00019,m0044
S210123,2021-11-29,2021-12-06,64.71,185,kNN,c0025,e00016,m0034
S231097,2023-08-10,2023-10-05,58.78,499,LR,c0051,e00007,m0030
S230175,2023-08-21,2023-12-16,58.22,548,LR,c0067,e00019,m0053
S220066,2022-07-09,2022-12-12,57.26,358,DT,c0041,e00017,m0011
S231049,2023-06-25,2023-07-11,55.58,532,NN,c0033,e00010,m0081
S230328,2023-10-08,2023-12-08,55.09,498,NN,c0006,e00016,m0065
S210458,2021-07-07,2021-08-11,54.64,192,NN,c0014,e00014,m0035
S220888,2022-11-12,2022-12-25,62.27,230,SVM,c0016,e00016,m0079
S230639,2023-05-02,2023-06-11,73.92,587,NN,c0059,e00008,m0058
S231277,2023-08-22,2023-12-19,63.03,464,kNN,c0011,e00013,m0042
S210130,2021-05-05,2021-07-06,51.71,236,RF,c0020,e00020,m0020
S230795,2023-03-11,2023-08-30,69.2,636,NN,c0014,e00014,m0081
S230581,2023-02-11,2023-04-27,57.75,604,RF,c0008,e00020,m0077
S230471,2023-08-18,2023-12-19,65.62,620,SVM,c0016,e00016,m0033
S210189,2021-01-09,2021-02-05,72.33,232,logR,c0005,e00014,m0082
S220205,2022-10-15,2022-11-15,74.16,443,DT,c0066,e00011,m0069
S230803,2023-08-15,2023-08-16,64.62,581,NN,c0014,e00014,m0035
S230537,2023-05-16,2023-06-12,55.99,698,NN,c0014,e00014,m0050
S230617,2023-07-07,2023-12-11,50.63,432,NB,c0026,e00012,m0052
S210722,2021-05-04,2021-06-25,58.32,264,SVM,c0016,e00016,m0071
S210376,2021-07-29,2021-11-22,55.07,250,RF,c0068,e00002,m0006
S210078,2021-11-15,2021-12-18,51.67,234,kNN,c0067,e00003,m0049
S230975,2023-10-18,2023-11-25,56.72,545,NN,c0014,e00014,m0050
S220259,2022-09-09,2022-09-24,64.59,362,NN,c0014,e00014,m0065
S231065,2023-02-17,2023-07-23,76.85,653,SVM,c0047,e00022,m0033
S220998,2022-02-06,2022-03-18,62.14,421,DT,c0059,e00017,m0069
S210647,2021-12-04,2021-12-11,68.46,119,NB,c0022,e00004,m0015
S230333,2023-06-01,2023-08-26,51.98,684,NN,c0006,e00005,m0008
S231388,2023-11-11,2023-12-24,56.14,495,NN,c0061,e00005,m0081
S220174,2022-05-31,2022-12-24,72.8,268,RF,c0042,e00004,m0039
S220772,2022-12-14,2022-12-14,72.39,372,NN,c0004,e00021,m0002
S210395,2021-12-12,2021-12-21,59.29,290,NB,c0062,e00009,m0029
S220572,2022-03-04,2022-08-26,58.34,447,kNN,c0071,e00003,m0064
S220697,2022-01-21,2022-10-19,56.7,417,logR,c0030,e00019,m0028
S210692,2021-06-03,2021-12-27,64.23,168,NB,c0023,e00007,m0078
S230552,2023-08-11,2023-10-09,60.27,698,NN,c0015,e00017,m0050
S220606,2022-09-06,2022-10-28,66.57,442,SVM,c0042,e00021,m0048
S210765,2021-11-17,2021-12-11,66.57,248,LR,c0018,e00018,m0060
S220814,2022-06-07,2022-07-14,60.19,452,NN,c0009,e00008,m0023
S220633,2022-12-19,2022-12-24,69.04,486,NN,c0059,e00008,m0081
S210553,2021-05-05,2021-10-05,72.87,153,SVM,c0040,e00008,m0027
S210773,2021-03-23,2021-04-07,74.36,214,SVM,c0018,e00003,m0041
