Order ID,Customer ID,Employee ID,Required Model Type,Required Accuracy,Order Date,Completion Date,Model ID,Price
S221033,c0013,e00019,SVM,69.66,2022/05/20,2022/08/02,m0012,289
S220688,c0016,e00013,SVM,71.61,2022/04/04,2022/11/29,m0071,453
S210797,c0060,e00003,logR,72.96,2021/01/26,2021/06/12,m0074,134
S210097,c0029,e00016,kNN,73.03,2021/04/27,2021/12/14,m0042,283
S231123,c0006,e00008,logR,52.85,2023/12/27,2023/12/29,m0036,582
S230059,c0058,e00016,NN,68.87,2023/11/11,2023/11/12,m0081,463
S210314,c0023,e00015,NN,65.55,2021/11/29,2021/12/19,m0065,147
S220689,c0035,e00010,NN,67.46,2022/10/18,2022/11/13,m0016,469
S230940,c0066,e00011,kNN,56.47,2023/02/17,2023/08/01,m0034,452
S210341,c0063,e00003,kNN,74.26,2021/11/01,2021/12/23,m0004,199
S230485,c0043,e00002,LR,67.28,2023/11/24,2023/12/04,m0030,433
S220133,c0071,e00003,SVM,51.32,2022/02/11,2022/04/14,m0027,230
S220047,c0035,e00004,kNN,53.42,2022/04/07,2022/10/22,m0072,275
S210406,c0025,e00005,LR,63.65,2021/09/28,2021/10/11,m0045,251
S220872,c0016,e00016,SVM,73.88,2022/01/28,2022/09/01,m0021,443
S221069,c0054,e00015,DT,68.64,2022/07/28,2022/12/12,m0061,229
S220202,c0019,e00021,NN,75.62,2022/07/30,2022/08/12,m0002,432
S220276,c0014,e00020,RF,64.08,2022/09/07,2022/10/29,m0055,436
S210180,c0014,e00014,NN,66.03,2021/02/18,2021/12/25,m0035,257
S230144,c0052,e00022,NN,55.34,2023/12/23,2023/12/24,m0043,603
S220136,c0028,e00008,NN,76.57,2022/05/21,2022/08/07,m0035,311
S220263,c0005,e00019,SVM,51.7,2022/12/23,2022/12/28,m0063,309
S231228,c0010,e00007,NB,74.83,2023/04/05,2023/11/28,m0078,543
S230036,c0036,e00017,RF,51.49,2023/09/08,2023/10/04,m0032,409
S210708,c0017,e00004,NN,61.68,2021/10/29,2021/11/28,m0035,134
S230535,c0039,e00022,LR,74.28,2023/10/12,2023/12/01,m0068,580
S210819,c0020,e00020,RF,74.49,2021/12/16,2021/12/16,m0077,106
S210727,c0014,e00008,SVM,75.92,2021/03/01,2021/12/27,m0041,285
S230536,c0066,e00008,kNN,66.83,2023/06/26,2023/12/15,m0019,660
S210860,c0048,e00018,LR,62.15,2021/01/07,2021/08/26,m0075,278
S210554,c0060,e00022,LR,61.99,2021/01/21,2021/05/26,m0037,170
S220574,c0027,e00020,NN,53.68,2022/12/26,2022/12/29,m0016,373
S230222,c0043,e00004,DT,75.12,2023/04/30,2023/10/27,m0069,522
S210571,c0010,e00009,DT,59.4,2021/04/22,2021/09/21,m0076,119
S220050,c0069,e00003,RF,69.19,2022/03/03,2022/03/23,m0001,210
S231183,c0042,e00018,DT,64.19,2023/04/16,2023/12/14,m0031,652
S210381,c0010,e00008,NN,57.63,2021/09/09,2021/12/09,m0065,161
S220075,c0035,e00004,logR,63.83,2022/02/13,2022/11/14,m0051,311
S230064,c0017,e00008,NN,65.49,2023/11/22,2023/11/27,m0023,488
S230890,c0009,e00012,logR,63.53,2023/12/27,2023/12/31,m0014,410
S231394,c0014,e00014,NN,70.02,2023/02/20,2023/09/16,m0065,627
S230644,c0032,e00016,NN,52.61,2023/07/08,2023/09/19,m0050,509
S220137,c0016,e00016,SVM,72.3,2022/08/02,2022/09/19,m0027,317
S230410,c0066,e00011,logR,63.96,2023/12/17,2023/12/25,m0036,531
S220241,c0036,e00005,NN,68.52,2022/03/24,2022/11/18,m0043,279
S230048,c0014,e00014,NN,57.37,2023/07/22,2023/11/23,m0016,570
S231070,c0020,e00020,RF,52.63,2023/09/08,2023/09/27,m0025,439
S210429,c0012,e00017,DT,73.94,2021/08/07,2021/08/08,m0069,285
S220213,c0041,e00013,NB,68.57,2022/11/22,2022/12/04,m0040,287
S231380,c0016,e00007,LR,51.91,2023/06/06,2023/12/21,m0037,538
S231279,c0022,e00019,DT,74.32,2023/03/12,2023/03/27,m0031,679
S220297,c0035,e00018,kNN,63.84,2022/06/05,2022/06/19,m0042,345
S230517,c0072,e00004,NN,58.18,2023/03/05,2023/04/20,m0058,588
S210578,c0030,e00009,LR,60.7,2021/12/14,2021/12/15,m0009,231
S210753,c0071,e00021,kNN,73.75,2021/07/05,2021/10/22,m0004,114
S220618,c0016,e00015,logR,58.24,2022/03/21,2022/05/12,m0082,422
S210430,c0061,e00013,logR,52.67,2021/02/15,2021/09/28,m0059,292
S231207,c0056,e00005,RF,61.36,2023/10/15,2023/10/31,m0062,614
S220450,c0021,e00007,LR,56.83,2022/02/03,2022/08/22,m0053,431
S230408,c0058,e00004,NN,77.32,2023/03/01,2023/08/16,m0073,456
S230482,c0014,e00014,NN,65.35,2023/01/02,2023/10/18,m0081,409
S221099,c0070,e00005,kNN,53.91,2022/02/13,2022/08/09,m0019,203
S230556,c0042,e00018,NN,55.49,2023/03/04,2023/05/11,m0035,500
S231140,c0041,e00008,NN,55.18,2023/06/30,2023/12/01,m0035,677
S230876,c0014,e00014,NN,72.33,2023/07/06,2023/11/11,m0058,556
S220900,c0040,e00004,kNN,52.83,2022/03/06,2022/05/05,m0072,332
S220203,c0068,e00018,logR,61.67,2022/02/17,2022/12/09,m0036,297
S231098,c0062,e00012,logR,64.06,2023/04/27,2023/10/20,m0066,554
S220905,c0011,e00012,NN,70.99,2022/02/14,2022/05/01,m0002,267
S220870,c0039,e00003,DT,57.8,2022/08/21,2022/08/31,m0038,329
S220798,c0061,e00007,NN,54.61,2022/05/17,2022/09/25,m0023,310
S210405,c0066,e00011,RF,56.64,2021/03/01,2021/03/06,m0077,113
S230533,c0014,e00014,NN,59.37,2023/02/08,2023/08/27,m0023,413
S220795,c0016,e00016,SVM,63.27,2022/05/21,2022/11/26,m0079,409
S230958,c0023,e00022,NN,58.56,2023/01/29,2023/11/07,m0002,498
S220144,c0022,e00022,NN,65.6,2022/04/10,2022/09/19,m0002,352
S220639,c0055,e00018,DT,67.37,2022/08/30,2022/12/13,m0026,210
S230057,c0050,e00015,kNN,69.23,2023/01/10,2023/07/06,m0057,498
S220478,c0044,e00019,logR,64.59,2022/04/13,2022/10/19,m0044,255
S230573,c0014,e00014,NN,57.5,2023/08/01,2023/10/08,m0035,452
S210148,c0023,e00013,LR,76.62,2021/10/20,2021/11/12,m0030,163
S210146,c0014,e00010,DT,54.46,2021/12/09,2021/12/23,m0061,138
S230830,c0046,e00011,NN,69.15,2023/01/16,2023/11/18,m0050,571
S220186,c0049,e00001,NN,68.64,2022/11/04,2022/11/11,m0023,402
S220733,c0014,e00014,NN,53.05,2022/06/13,2022/12/14,m0073,290
S231278,c0064,e00015,RF,52.4,2023/07/25,2023/11/18,m0001,597
S230604,c0058,e00022,kNN,70.59,2023/03/09,2023/08/16,m0064,621
S220894,c0030,e00008,RF,73.03,2022/03/03,2022/07/11,m0055,352
S220881,c0051,e00006,LR,71.02,2022/09/04,2022/09/13,m0037,299
S230423,c0014,e00006,NN,58.85,2023/05/29,2023/11/09,m0058,454
S230984,c0058,e00006,NN,58.15,2023/05/20,2023/08/13,m0058,531
S220626,c0027,e00007,logR,57.44,2022/09/25,2022/11/20,m0051,220
S210345,c0049,e00012,logR,52.9,2021/05/05,2021/11/17,m0074,251
S221039,c0013,e00006,NB,52.7,2022/10/07,2022/11/26,m0015,447
S230224,c0014,e00014,NN,77.23,2023/03/03,2023/06/16,m0065,570
S220483,c0059,e00016,NN,52.15,2022/08/11,2022/08/14,m0058,235
S231225,c0064,e00019,logR,56.97,2023/07/26,2023/07/29,m0044,630
S210637,c0016,e00008,NB,68.84,2021/08/16,2021/09/20,m0052,233
S220399,c0065,e00010,logR,74.52,2022/11/11,2022/12/31,m0082,377
S231077,c0042,e00011,NN,70.57,2023/03/13,2023/03/17,m0050,586
S210283,c0035,e00015,SVM,77.82,2021/01/24,2021/11/19,m0003,267
S230274,c0036,e00022,NB,67.72,2023/08/18,2023/09/03,m0040,494
S230766,c0036,e00015,NN,52.81,2023/05/16,2023/07/25,m0065,656
S220116,c0051,e00010,NB,51.14,2022/10/29,2022/10/31,m0067,287
S231010,c0035,e00003,NB,72.99,2023/12/10,2023/12/14,m0052,663
S230623,c0024,e00019,NN,75.26,2023/05/30,2023/07/04,m0008,562
S210609,c0062,e00007,SVM,51.07,2021/08/04,2021/09/02,m0079,142
S210466,c0026,e00009,NB,55.25,2021/06/29,2021/09/06,m0029,235
S210214,c0004,e00009,kNN,59.86,2021/03/27,2021/09/06,m0080,264
S231408,c0014,e00014,NN,59.56,2023/11/23,2023/12/31,m0023,563
S230713,c0014,e00014,NN,62.2,2023/11/19,2023/12/12,m0065,558
S210444,c0028,e00005,kNN,74.74,2021/04/08,2021/06/13,m0057,150
S210161,c0048,e00018,LR,61.15,2021/10/24,2021/11/05,m0017,283
S230643,c0016,e00016,SVM,77.53,2023/12/14,2023/12/22,m0033,533
S210169,c0035,e00012,NB,68.74,2021/05/16,2021/09/05,m0029,173
S230636,c0063,e00008,NN,57.02,2023/06/09,2023/10/16,m0081,636
S220233,c0064,e00014,SVM,76.82,2022/08/07,2022/09/04,m0027,239
S210470,c0054,e00015,SVM,59.76,2021/12/16,2021/12/20,m0033,190
S210440,c0055,e00008,kNN,73.73,2021/02/28,2021/12/08,m0024,144
S230615,c0014,e00014,NN,69.64,2023/11/05,2023/12/31,m0002,436
S231057,c0014,e00014,NN,57.52,2023/09/11,2023/10/14,m0023,595
S230083,c0014,e00014,NN,73.38,2023/07/22,2023/12/25,m0023,534
S220721,c0004,e00006,kNN,63.69,2022/11/25,2022/12/23,m0057,461
S230216,c0006,e00011,NN,75.31,2023/02/08,2023/02/17,m0002,555
S220581,c0045,e00011,SVM,58.98,2022/12/29,2022/12/29,m0048,470
S220836,c0025,e00007,DT,72.18,2022/02/23,2022/07/04,m0031,459
S230106,c0014,e00014,NN,60.93,2023/03/22,2023/08/22,m0058,574
S230505,c0027,e00014,NN,60.09,2023/03/11,2023/07/14,m0081,582
S230371,c0028,e00007,kNN,67.67,2023/01/19,2023/06/12,m0072,556
S231389,c0052,e00006,DT,68.74,2023/05/02,2023/07/28,m0069,614
S231327,c0005,e00021,DT,71.46,2023/07/10,2023/09/03,m0031,424
S220277,c0071,e00003,NN,70.62,2022/11/08,2022/11/23,m0081,351
S210646,c0066,e00021,DT,70.18,2021/04/02,2021/08/24,m0018,103
S210360,c0015,e00016,LR,58.36,2021/08/10,2021/08/15,m0068,237
S230187,c0064,e00012,NN,66.87,2023/05/26,2023/10/01,m0008,554
S230355,c0059,e00022,kNN,65.41,2023/02/06,2023/06/22,m0072,662
S230564,c0016,e00009,NB,69.96,2023/10/28,2023/11/06,m0015,543
S231194,c0014,e00014,NN,50.33,2023/02/08,2023/05/05,m0008,505
S210388,c0053,e00009,DT,67.26,2021/07/18,2021/10/22,m0011,186
S230746,c0007,e00012,NN,66.79,2023/04/01,2023/09/19,m0008,599
S230725,c0045,e00016,DT,52.44,2023/07/04,2023/09/15,m0011,419
S220423,c0046,e00006,logR,77.44,2022/01/31,2022/11/19,m0007,386
S230392,c0023,e00014,LR,59.17,2023/07/25,2023/08/24,m0017,527
S230330,c0042,e00022,NN,58.47,2023/01/02,2023/10/08,m0065,573
S220646,c0014,e00013,DT,67.09,2022/06/20,2022/08/10,m0069,236
S220195,c0007,e00009,NN,71.25,2022/05/22,2022/12/03,m0081,262
S231379,c0063,e00001,NB,67.32,2023/11/12,2023/12/02,m0078,571
S220504,c0071,e00001,NN,69.91,2022/02/08,2022/05/20,m0050,367
S230292,c0069,e00011,NN,62.83,2023/09/21,2023/12/01,m0008,644
S231213,c0019,e00021,NN,76.94,2023/10/16,2023/12/30,m0073,425
S230521,c0034,e00009,logR,59.12,2023/01/13,2023/04/29,m0044,409
S230276,c0040,e00020,NN,73.36,2023/10/15,2023/10/31,m0023,547
S210256,c0052,e00004,DT,51.99,2021/02/17,2021/07/12,m0038,141
S210399,c0053,e00002,DT,75.99,2021/07/21,2021/12/31,m0011,180
S220392,c0007,e00018,NN,58.2,2022/01/15,2022/11/04,m0043,369
S230350,c0047,e00017,RF,62.63,2023/06/06,2023/12/11,m0077,535
S220886,c0045,e00010,SVM,60.3,2022/12/14,2022/12/16,m0012,261
S210834,c0049,e00009,kNN,73.68,2021/12/20,2021/12/21,m0034,190
S231173,c0004,e00001,NN,62.1,2023/09/23,2023/12/08,m0081,541
S210884,c0020,e00020,RF,76.48,2021/06/17,2021/10/16,m0055,252
S220568,c0047,e00005,LR,71.73,2022/11/21,2022/12/17,m0017,345
S231369,c0005,e00003,LR,69.31,2023/10/11,2023/12/03,m0037,602
S230911,c0039,e00010,kNN,63.77,2023/03/29,2023/09/19,m0010,473
S230180,c0003,e00011,NN,55.11,2023/04/24,2023/05/28,m0035,524
S210734,c0072,e00002,LR,63.66,2021/12/23,2021/12/27,m0030,236
S210245,c0017,e00019,logR,66.04,2021/02/17,2021/09/05,m0044,185
S210123,c0025,e00016,kNN,64.71,2021/11/29,2021/12/06,m0034,185
S231097,c0051,e00007,LR,58.78,2023/08/10,2023/10/05,m0030,499
S230175,c0067,e00019,LR,58.22,2023/08/21,2023/12/16,m0053,548
S220066,c0041,e00017,DT,57.26,2022/07/09,2022/12/12,m0011,358
S231049,c0033,e00010,NN,55.58,2023/06/25,2023/07/11,m0081,532
S230328,c0006,e00016,NN,55.09,2023/10/08,2023/12/08,m0065,498
S210458,c0014,e00014,NN,54.64,2021/07/07,2021/08/11,m0035,192
S220888,c0016,e00016,SVM,62.27,2022/11/12,2022/12/25,m0079,230
S230639,c0059,e00008,NN,73.92,2023/05/02,2023/06/11,m0058,587
S231277,c0011,e00013,kNN,63.03,2023/08/22,2023/12/19,m0042,464
S210130,c0020,e00020,RF,51.71,2021/05/05,2021/07/06,m0020,236
S230795,c0014,e00014,NN,69.2,2023/03/11,2023/08/30,m0081,636
S230581,c0008,e00020,RF,57.75,2023/02/11,2023/04/27,m0077,604
S230471,c0016,e00016,SVM,65.62,2023/08/18,2023/12/19,m0033,620
S210189,c0005,e00014,logR,72.33,2021/01/09,2021/02/05,m0082,232
S220205,c0066,e00011,DT,74.16,2022/10/15,2022/11/15,m0069,443
S230803,c0014,e00014,NN,64.62,2023/08/15,2023/08/16,m0035,581
S230537,c0014,e00014,NN,55.99,2023/05/16,2023/06/12,m0050,698
S230617,c0026,e00012,NB,50.63,2023/07/07,2023/12/11,m0052,432
S210722,c0016,e00016,SVM,58.32,2021/05/04,2021/06/25,m0071,264
S210376,c0068,e00002,RF,55.07,2021/07/29,2021/11/22,m0006,250
S210078,c0067,e00003,kNN,51.67,2021/11/15,2021/12/18,m0049,234
S230975,c0014,e00014,NN,56.72,2023/10/18,2023/11/25,m0050,545
S220259,c0014,e00014,NN,64.59,2022/09/09,2022/09/24,m0065,362
S231065,c0047,e00022,SVM,76.85,2023/02/17,2023/07/23,m0033,653
S220998,c0059,e00017,DT,62.14,2022/02/06,2022/03/18,m0069,421
S210647,c0022,e00004,NB,68.46,2021/12/04,2021/12/11,m0015,119
S230333,c0006,e00005,NN,51.98,2023/06/01,2023/08/26,m0008,684
S231388,c0061,e00005,NN,56.14,2023/11/11,2023/12/24,m0081,495
S220174,c0042,e00004,RF,72.8,2022/05/31,2022/12/24,m0039,268
S220772,c0004,e00021,NN,72.39,2022/12/14,2022/12/14,m0002,372
S210395,c0062,e00009,NB,59.29,2021/12/12,2021/12/21,m0029,290
S220572,c0071,e00003,kNN,58.34,2022/03/04,2022/08/26,m0064,447
S220697,c0030,e00019,logR,56.7,2022/01/21,2022/10/19,m0028,417
S210692,c0023,e00007,NB,64.23,2021/06/03,2021/12/27,m0078,168
S230552,c0015,e00017,NN,60.27,2023/08/11,2023/10/09,m0050,698
S220606,c0042,e00021,SVM,66.57,2022/09/06,2022/10/28,m0048,442
S210765,c0018,e00018,LR,66.57,2021/11/17,2021/12/11,m0060,248
S220814,c0009,e00008,NN,60.19,2022/06/07,2022/07/14,m0023,452
S220633,c0059,e00008,NN,69.04,2022/12/19,2022/12/24,m0081,486
S210553,c0040,e00008,SVM,72.87,2021/05/05,2021/10/05,m0027,153
S210773,c0018,e00003,SVM,74.36,2021/03/23,2021/04/07,m0041,214
S230544,c0016,e00016,SVM,66.32,2023/02/28,2023/12/11,m0012,695
S210274,c0040,e00021,logR,57.34,2021/04/27,2021/05/11,m0059,105
S230061,c0017,e00017,NN,72.45,2023/08/02,2023/10/18,m0008,632
S230901,c0014,e00014,NN,56.69,2023/07/12,2023/10/12,m0023,687
S230744,c0036,e00022,NN,61.34,2023/10/03,2023/10/31,m0081,567
S230648,c0014,e00014,NN,53.72,2023/02/25,2023/12/09,m0081,682
S221032,c0013,e00015,DT,65.59,2022/04/06,2022/09/23,m0069,289
S210624,c0031,e00004,kNN,61.74,2021/05/22,2021/10/16,m0019,299
S220151,c0014,e00014,NN,70.11,2022/06/16,2022/11/10,m0008,484
S230759,c0026,e00020,DT,75.69,2023/04/01,2023/11/29,m0054,576
S230611,c0017,e00016,SVM,54.46,2023/10/16,2023/10/23,m0079,406
S230486,c0014,e00014,NN,77.56,2023/07/15,2023/11/04,m0050,592
S220033,c0045,e00018,NN,77.6,2022/11/07,2022/11/13,m0016,240
S231108,c0015,e00011,NN,68.66,2023/02/21,2023/07/02,m0058,473
S210694,c0001,e00002,DT,71.14,2021/08/25,2021/11/23,m0031,269
S210386,c0035,e00015,DT,51.42,2021/12/21,2021/12/31,m0011,117
S210008,c0050,e00015,LR,66.8,2021/04/08,2021/11/12,m0037,253
S231328,c0028,e00015,NN,69.33,2023/01/10,2023/11/14,m0058,512
S220644,c0069,e00007,NN,66.36,2022/11/05,2022/12/16,m0065,281
S210116,c0016,e00016,SVM,69.27,2021/02/25,2021/09/30,m0033,211
S230045,c0027,e00012,NN,53.02,2023/01/14,2023/05/18,m0002,627
S210642,c0037,e00004,LR,70.22,2021/10/20,2021/11/02,m0017,280
S220578,c0054,e00013,logR,65.74,2022/08/28,2022/12/10,m0059,331
S210191,c0040,e00010,kNN,65.6,2021/11/23,2021/11/24,m0004,213
S230979,c0020,e00020,RF,58.01,2023/01/29,2023/10/16,m0055,573
S210630,c0008,e00014,DT,71.16,2021/02/28,2021/10/27,m0069,171
S230385,c0055,e00014,NN,71.18,2023/03/25,2023/04/08,m0065,541
S231205,c0057,e00002,NN,71.54,2023/03/13,2023/09/19,m0058,406
S220351,c0023,e00022,NN,71.03,2022/07/16,2022/07/17,m0023,356
S230271,c0016,e00006,SVM,61.87,2023/12/28,2023/12/31,m0048,462
S230874,c0037,e00009,NN,68.72,2023/01/11,2023/03/24,m0081,691
S220868,c0021,e00016,NN,56.61,2022/04/13,2022/10/01,m0035,427
S210555,c0072,e00013,kNN,75.44,2021/01/26,2021/06/18,m0042,236
S231044,c0020,e00020,NN,52.61,2023/07/31,2023/12/08,m0073,402
S220488,c0014,e00014,NN,69.89,2022/07/25,2022/07/27,m0043,394
S210431,c0067,e00010,RF,64.49,2021/11/14,2021/12/12,m0039,117
S220586,c0055,e00007,NB,76.78,2022/05/12,2022/11/08,m0029,362
S210858,c0043,e00015,NB,65.95,2021/11/11,2021/12/06,m0015,194
S231014,c0062,e00013,kNN,72.4,2023/03/23,2023/06/12,m0010,430
S231272,c0014,e00014,NN,71.38,2023/08/15,2023/10/15,m0016,612
S230841,c0048,e00011,kNN,65.29,2023/07/13,2023/12/01,m0004,460
S220908,c0070,e00022,NB,63.15,2022/01/26,2022/09/16,m0067,413
S220518,c0014,e00014,NN,58.09,2022/09/23,2022/10/30,m0073,275
S231151,c0066,e00021,DT,64.6,2023/05/12,2023/05/14,m0076,633
S230558,c0014,e00014,NN,77.81,2023/12/01,2023/12/11,m0058,462
S231025,c0071,e00002,NN,74.29,2023/10/12,2023/10/21,m0035,650
S220607,c0041,e00008,NN,50.78,2022/09/25,2022/11/08,m0065,488
S210495,c0002,e00007,LR,53.11,2021/09/25,2021/11/28,m0045,168
S230772,c0014,e00014,NN,58.83,2023/08/13,2023/11/01,m0073,408
S230074,c0046,e00011,NN,54.81,2023/11/11,2023/12/07,m0002,459
S231188,c0038,e00002,NN,63.91,2023/03/02,2023/12/15,m0023,649
S230134,c0048,e00012,NN,66.77,2023/02/27,2023/09/08,m0002,640
S210023,c0026,e00002,LR,63.73,2021/01/07,2021/10/19,m0037,236
S220422,c0018,e00022,NB,55.24,2022/06/09,2022/11/09,m0067,224
S220289,c0008,e00008,RF,72.34,2022/07/26,2022/09/10,m0055,266
S230917,c0020,e00020,RF,73.61,2023/06/07,2023/08/09,m0020,654
S220163,c0016,e00016,SVM,73.52,2022/07/14,2022/10/28,m0012,222
S231030,c0014,e00014,NN,51.76,2023/04/02,2023/07/29,m0016,639
S210565,c0023,e00020,NN,64.78,2021/09/06,2021/10/22,m0073,286
S230633,c0014,e00014,NN,75.12,2023/09/06,2023/11/02,m0065,578
S230243,c0023,e00002,NN,75.52,2023/10/14,2023/12/20,m0008,652
S220670,c0035,e00003,NN,74.67,2022/12/21,2022/12/22,m0050,382
S210362,c0069,e00007,NN,63.82,2021/08/14,2021/11/10,m0043,170
S221020,c0016,e00020,RF,58.45,2022/01/22,2022/08/31,m0077,368
S220158,c0045,e00012,kNN,54.98,2022/01/15,2022/11/26,m0034,253
S210724,c0059,e00005,RF,54.49,2021/03/10,2021/12/10,m0039,247
S231035,c0048,e00008,kNN,73.21,2023/08/19,2023/12/14,m0034,409
S231196,c0016,e00014,NB,68.61,2023/11/11,2023/12/26,m0078,462
S220087,c0051,e00002,logR,74.19,2022/01/14,2022/08/30,m0051,336
S220123,c0046,e00015,NN,56,2022/04/27,2022/09/26,m0073,424
S230037,c0014,e00014,NN,68.38,2023/03/08,2023/08/30,m0035,666
S230148,c0014,e00014,NN,68.33,2023/06/23,2023/12/24,m0050,549
S230255,c0014,e00014,NN,64.57,2023/12/09,2023/12/18,m0065,689
S230817,c0038,e00010,NN,59.62,2023/03/08,2023/07/13,m0016,470
S220490,c0014,e00014,NN,66.25,2022/07/10,2022/12/17,m0058,390
S230738,c0017,e00015,LR,52.62,2023/11/22,2023/12/24,m0075,421
S231158,c0019,e00020,LR,54.17,2023/08/10,2023/11/01,m0060,546
S231356,c0014,e00014,NN,75.27,2023/03/03,2023/10/25,m0081,428
S230861,c0067,e00016,NN,70.55,2023/10/12,2023/12/29,m0016,459
S220690,c0014,e00014,NN,68.66,2022/07/12,2022/09/09,m0081,378
S230936,c0067,e00011,NN,68.93,2023/02/12,2023/12/01,m0035,423
S210230,c0005,e00019,DT,73.84,2021/01/26,2021/11/02,m0054,148
S231358,c0014,e00014,NN,57.85,2023/02/27,2023/08/31,m0073,566
S220231,c0026,e00010,NN,57.46,2022/09/21,2022/12/12,m0016,218
S220781,c0038,e00014,NB,69.85,2022/08/14,2022/11/01,m0078,333
S230603,c0052,e00022,NN,50.07,2023/12/20,2023/12/20,m0081,554
S220100,c0020,e00020,RF,71.36,2022/01/28,2022/09/11,m0025,490
S220480,c0020,e00020,RF,65.31,2022/09/12,2022/10/06,m0001,271
S220105,c0005,e00015,kNN,56.91,2022/04/17,2022/10/20,m0057,237
S230382,c0014,e00014,NN,71.03,2023/02/24,2023/07/22,m0058,584
S231033,c0050,e00021,NB,69.45,2023/01/20,2023/06/21,m0052,567
S230646,c0069,e00002,NN,55.57,2023/01/15,2023/04/24,m0081,430
S230938,c0054,e00013,logR,56.55,2023/11/24,2023/11/30,m0051,562
S210619,c0014,e00014,NN,51.88,2021/10/06,2021/12/01,m0073,291
S230749,c0062,e00016,NN,72.52,2023/09/14,2023/12/17,m0058,598
S220336,c0035,e00007,NB,74.51,2022/06/20,2022/12/02,m0040,373
S231246,c0042,e00020,NN,71.55,2023/09/07,2023/09/27,m0065,699
S230679,c0057,e00013,NN,75.14,2023/09/03,2023/09/21,m0043,696
S230933,c0043,e00020,DT,66.47,2023/08/09,2023/12/08,m0026,447
S220242,c0020,e00020,RF,62.49,2022/02/09,2022/11/20,m0020,447
S230769,c0016,e00013,SVM,62.64,2023/07/03,2023/09/25,m0033,673
S210557,c0020,e00020,RF,73.57,2021/10/19,2021/10/30,m0006,272
S210012,c0050,e00020,SVM,53.93,2021/04/22,2021/11/28,m0048,256
S231201,c0022,e00004,NN,65.01,2023/11/19,2023/12/03,m0058,685
S220274,c0049,e00018,NN,51.67,2022/03/01,2022/06/30,m0081,203
S230499,c0030,e00006,kNN,71.98,2023/01/21,2023/12/12,m0034,637
S230954,c0014,e00014,NN,54.97,2023/08/28,2023/10/10,m0065,548
S230295,c0055,e00012,NB,71.06,2023/02/24,2023/07/01,m0067,403
S230726,c0034,e00004,DT,50.7,2023/05/02,2023/12/24,m0026,545
S230914,c0057,e00010,NN,60.46,2023/06/10,2023/07/27,m0016,497
S220057,c0052,e00012,DT,59.79,2022/08/19,2022/11/04,m0069,263
S231064,c0039,e00018,NN,57.89,2023/04/28,2023/05/14,m0016,587
S210087,c0063,e00003,logR,72.3,2021/11/08,2021/11/27,m0044,286
S210442,c0016,e00016,SVM,57.88,2021/08/01,2021/12/23,m0079,272
S220027,c0005,e00015,NN,69.08,2022/01/01,2022/12/14,m0016,375
S230576,c0014,e00014,NN,72.92,2023/07/01,2023/10/22,m0050,570
S220816,c0067,e00020,NN,59.51,2022/12/25,2022/12/28,m0008,388
S230897,c0028,e00005,NN,70.6,2023/11/12,2023/11/20,m0002,497
S220659,c0020,e00020,RF,66.76,2022/04/12,2022/09/05,m0047,289
S220081,c0032,e00017,DT,71.04,2022/06/12,2022/12/31,m0061,460
S230325,c0036,e00013,DT,65.78,2023/08/23,2023/09/14,m0038,644
S230147,c0014,e00014,NN,56.45,2023/01/05,2023/04/03,m0008,427
S231368,c0016,e00016,SVM,65.42,2023/04/01,2023/07/13,m0079,572
S230798,c0030,e00004,NB,67.47,2023/07/10,2023/09/12,m0052,439
S231099,c0014,e00014,NN,77.12,2023/10/12,2023/11/16,m0058,457
S230348,c0020,e00020,RF,68.76,2023/07/28,2023/10/31,m0070,543
S210866,c0012,e00010,NB,54.56,2021/08/01,2021/11/02,m0029,255
S230995,c0064,e00008,NN,66.51,2023/03/25,2023/05/06,m0002,646
S231331,c0072,e00003,NN,71.71,2023/04/21,2023/07/26,m0081,488
S220952,c0020,e00020,RF,61.67,2022/05/22,2022/12/06,m0039,396
S230999,c0014,e00014,NN,72.35,2023/12/06,2023/12/13,m0023,467
S220994,c0064,e00011,NN,72.54,2022/04/13,2022/11/28,m0081,436
S230493,c0051,e00004,NN,70.81,2023/12/13,2023/12/15,m0058,497
S220431,c0048,e00021,NN,69.01,2022/09/28,2022/12/09,m0002,305
S210590,c0044,e00006,kNN,62.09,2021/08/12,2021/11/15,m0019,119
S210397,c0044,e00009,kNN,75.44,2021/09/13,2021/12/31,m0010,203
S220396,c0019,e00016,kNN,70.6,2022/04/11,2022/12/05,m0004,320
S220196,c0059,e00007,NN,55.29,2022/10/24,2022/11/06,m0035,218
S210576,c0047,e00019,RF,70.96,2021/12/30,2021/12/31,m0070,133
S210889,c0064,e00004,logR,59.72,2021/05/21,2021/11/25,m0028,252
S230547,c0014,e00014,NN,60.75,2023/03/04,2023/09/10,m0016,533
S220441,c0001,e00015,kNN,71.47,2022/01/30,2022/11/19,m0080,279
S231222,c0014,e00014,NN,57.85,2023/08/04,2023/10/20,m0058,420
S210539,c0037,e00020,logR,51.46,2021/09/04,2021/09/26,m0022,118
S220617,c0062,e00010,NN,74.02,2022/12/23,2022/12/31,m0002,318
S210771,c0017,e00010,DT,60.48,2021/02/14,2021/05/04,m0038,279
S230433,c0004,e00002,kNN,58.57,2023/09/07,2023/10/02,m0057,652
